Area,Year,Temperature_Change,Artificial surfaces (including urban and associated areas),Grassland,Herbaceous crops,Inland water bodies,Mangroves,Permanent snow and glaciers,Shrub-covered areas,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded",Sparsely natural vegetated areas,Terrestrial barren land,Tree-covered areas,Woody crops,AFOLU,Agricultural Soils,Agrifood Systems Waste Disposal,Agrifood systems,All sectors with LULUCF,All sectors without LULUCF,Burning - Crop residues,Crop Residues,Drained organic soils,Drained organic soils (CO2),Drained organic soils (N2O),Emissions from crops,Emissions from livestock,Emissions on agricultural land,Energy,Enteric Fermentation,Farm gate,Fertilizers Manufacturing,Fires in humid tropical forests,Fires in organic soils,Food Household Consumption,Food Packaging,Food Processing,Food Retail,Food Transport,Forest fires,Forestland,IPCC Agriculture,IPPU,International bunkers,LULUCF,Land-use change,Manure Management,Manure applied to Soils,Manure left on Pasture,Net Forest conversion,On-farm energy use,Other,Pesticides Manufacturing,Pre- and post-production,Rice Cultivation,Savanna fires,Synthetic Fertilizers,Waste
China,1992,0.137,2630.45,290114.69,204627.81,12841.54,156.54,6388.14,25597.0,3152.25,21646.68,172433.04,187453.14,13197.31,299811.55726666667,205276.844,166674.59893333333,524778.667925,1245518.82105,1331941.67745,3266.2756666666664,23786.7445,4397.8659,3703.3539,694.512,200458.02166666664,213923.24966666664,462997.2372333333,1159087.3609999998,194638.1276,462995.96429999993,38578.72835,1.2729333333333333,0.0,20447.976375000002,2612.5294333333336,1004.8823000000001,4492.8564750000005,4074.0484500000002,528.6290666666666,-350980.6667,415042.0324666667,64768.8453,,-115230.4752,1.2729333333333333,38413.378600000004,21633.169,46993.5365,0.0,46719.48053333333,21697.429666666667,6005.3029,177530.74,159831.966,197.75313333333335,112168.882,93736.95306666665
"China, Hong Kong SAR",1992,-0.254,10.53,11.04,19.54,28.09,2.96,0.0,11.55,0.45,0.03,0.04,38.44,3.26,43.4532,21.2,1677.8257999999998,2390.91815,10807.53825,10807.4439,0.0,,0.0,0.0,0.0,0.0,43.11686666666666,43.327400000000004,11348.053333333335,8.3048,43.327400000000004,,0.0,0.0,626.02,,,293.754775,180.27847500000001,0.1258,,43.327400000000004,457.73585,,0.1258,0.0,23.46466666666667,10.706,10.494,,0.0,256.785,0.0,2358.4226,0.0,0.19286666666666666,,2237.04
"China, Macao SAR",1992,-0.254,0.51,0.19,0.35,1.58,0.0,0.0,0.02,0.08,0.0,0.0,0.15,0.35,1.2986666666666666,1.484,115.82459999999999,99.7243,410.83833333333337,410.83833333333337,,,0.0,0.0,0.0,,1.2986666666666666,1.2986666666666666,381.37433333333337,,1.2986666666666666,,0.0,0.0,4.712625,,,3.7323250000000003,3.3323,0.0,,1.2986666666666666,2.2459333333333333,,0.0,0.0,0.30933333333333335,0.6095,0.8745,,0.0,13.8595,0.13923333333333332,98.75030000000001,,0.0,,16.679733333333335
"China, mainland",1992,0.138,2571.09,290012.9,203842.9,12713.53,124.57,6388.14,25555.04,3105.83,21642.64,172433.0,185128.0,12937.14,296271.2106666667,204500.8445,164146.12726666668,512941.34767499997,1191956.008,1278379.0992,3245.115933333333,23642.611,4397.8659,3703.3539,694.512,198991.522,211849.94313333335,457870.73339999997,1104539.3333333333,194051.984,457869.4604666667,38299.077750000004,1.2729333333333333,0.0,17998.590350000002,1071.2674333333332,0.0,7785.0,4173.203,528.316,-350980.6667,411501.9989333334,59800.850000000006,,-115230.78826666668,1.2729333333333333,37152.078466666666,21254.908,46739.9315,0.0,45133.010233333334,20987.0,1939.6268,169538.297625,157808.0896,197.5258,112168.882,87742.66666666667
"China, Taiwan Province of",1992,-0.217,48.32,90.56,765.02,98.33,29.01,0.0,30.39,45.89,4.0,0.0,2286.55,256.56,3495.5947333333334,753.3155,734.8212,9346.677775,42447.146049999996,42447.005600000004,21.15973333333333,144.1335,0.0,0.0,0.0,1466.4996666666666,2028.8909999999998,5081.8777666666665,42818.6,577.8388,5081.8777666666665,279.65055,0.0,0.0,1818.653375,1541.262,1004.8823000000001,302.869375,1014.0472,0.18726666666666666,,3495.407466666667,4508.575,,0.18726666666666666,0.0,1237.5261333333335,366.9455,242.2365,,1586.4703,795.0,70.21593333333333,5535.26945,2023.8764,0.034466666666666666,,3740.566666666667
Colombia,1992,0.644,126.92,16512.58,6154.83,1253.27,347.67,6.62,6881.14,2358.95,581.6,23.97,76097.68,3668.84,76921.87803333334,13292.8505,6124.1862999999985,64572.6903,84162.86752500001,57128.729300000006,73.19173333333333,256.9175,1101.61405,403.2156,900.00625,2822.2093999999997,37116.41726666666,78251.1904,25742.466666666664,33601.7192,41391.88673333333,63.8902,225.412,0.0,602.05605,16.749133333333333,1.0475333333333332,31.59,684.585,244.22353333333334,-3858.42415,34039.84686666667,998.8589999999999,,36045.51763333334,36859.30366666667,994.1113333333333,1289.4635,9372.52,109901.675,381.1211333333333,494.6666666666667,152.76713333333333,5884.297500000001,2457.3892,924.9272666666667,1013.3335000000001,7726.333333333333
Comoros,1992,0.202,1.39,12.97,8.57,15.42,0.96,0.0,18.75,0.0,0.0,0.0,115.05,4.61,109.40006666666666,33.2045,45.38356666666667,118.44977499999999,233.22400000000002,213.64386666666667,0.26393333333333335,0.689,0.0,0.0,0.0,26.00306666666667,63.40873333333334,110.93173333333334,73.06700000000001,60.6396,89.81993333333332,,1.2468000000000001,0.0,0.1075,,,0.0005,1.4313666666666667,1.2468000000000001,-4.595,89.81993333333332,0.5413,,19.580133333333333,21.1118,1.6586666666666667,0.8215,31.1375,59.595,0.0,3.021,0.07853333333333333,35.250975,37.366,0.42393333333333333,0.5565,48.3821
Congo,1992,-0.356,10.76,2215.94,2664.59,257.43,74.36,0.0,2395.39,97.99,0.21,0.04,26294.65,219.63,4594.541533333333,189.74,152.59666666666666,3571.294,8039.231374999999,5678.3222749999995,1.468,0.848,2728.9722,2616.7182,112.254,8.533666666666667,131.84560000000002,4593.877066666667,5725.610000000001,115.0408,2318.9021333333335,,250.97493333333333,0.0,2.2655333333333334,,0.0,0.0069,12.672466666666667,251.6394,0.0,1446.6627333333333,18.64166666666667,,3147.8788,2274.9749333333334,8.107266666666666,5.6975,64.872,6072.0,,267.65,0.309,125.8862,3.682,1231.4456,6.0685,201.74863333333334
Cook Islands,1992,0.497,0.01,0.89,1.78,19.55,0.0,0.0,0.62,0.04,0.21,0.0,9.54,2.67,0.1214000000000001,1.537,0.019866666666666668,8.204966666666666,18.350933333333334,25.68426666666667,,,0.0,0.0,0.0,0.0,7.456599999999999,7.454733333333333,15.208666666666668,1.8172,7.454733333333333,,0.0,0.0,,,,,0.5746,0.0,-22.0,7.454733333333333,0.1575,,-7.333333333333333,0.0,5.2185999999999995,0.795,0.742,0.0,,0.6201,0.15580000000000002,0.7502333333333334,,0.0,0.0,2.5024666666666664
Costa Rica,1992,0.423,15.31,333.52,379.6,77.8,37.8,0.0,287.96,3.56,0.0,2.35,3649.58,394.78,2209.2388,1355.5545,879.3576666666667,3429.14655,3327.2191,4224.97115,4.849733333333334,19.08,134.3246,128.0971,6.2275,284.22426666666667,3110.4716000000003,3514.3362333333334,1257.28,3577.8148,3498.4656333333332,,15.870600000000001,0.0,22.655575,0.0,75.5402,1.002025,69.1242,20.409333333333333,-3780.3333,3406.2415333333333,202.0533333333333,,-1197.0027333333333,15.870600000000001,77.53106666666666,118.0575,853.5385,0.0,49.525066666666675,64.13,2.2936,793.3943750000001,41.328,7.395866666666667,358.651,724.9666666666666
C̫te d'Ivoire,1992,0.287,62.02,1259.85,6244.03,279.31,11.82,0.0,4323.89,12.95,0.04,0.08,12738.63,7312.26,29572.6014,1079.5835,2281.799233333333,24663.63055,25297.81775,5655.34545,47.693333333333335,123.596,2070.906,1990.0015,80.9045,566.0453333333334,1523.5822666666666,30393.603499999997,2932.3766666666666,1384.6084,4053.8878666666665,,95.58593333333333,0.0,18.770300000000002,0.012833333333333334,0.0,117.00322500000001,34.5798,95.85146666666667,-2440.0558,3382.638333333334,12.119200000000001,,26189.963066666664,26339.71563333333,83.336,54.431,721.33,78732.3891,7.9157,302.1,0.0709,1868.4279250000002,554.61,1239.0744,99.322,1007.8866666666667
Croatia,1992,0.818,35.48,544.44,1922.17,172.72,0.0,0.0,262.89,27.9,33.95,9.58,2564.27,179.21,2265.344833333333,1235.191,369.31299999999993,2923.828625,7782.014625,7990.1859,27.468133333333338,116.12495,8.9402,7.5294,5.1755,606.7228,1932.1625333333334,3019.2966333333334,5870.779999999999,1757.6199000000001,2889.1678666666667,0.203,0.0,0.0,61.275675,96.64876666666667,187.58456666666666,35.6111,72.88663333333334,4.706266666666667,-4838.226900000001,2458.1477,1155.933,,-2182.407475,130.12876666666668,436.7453333333333,210.90645,175.7215,196.14585,343.7515333333333,59.53666666666667,23.390766666666668,659.35615,,2.5913833333333334,628.2532,639.114
Cuba,1992,0.595,41.51,1257.97,3572.2,637.45,410.78,0.0,454.56,224.65,1.1,0.49,4236.46,499.61,7155.157533333334,3733.7705,1932.3378666666667,9389.2953,13980.517749999999,15688.8197,70.13826666666667,43.089,0.0,0.0,0.0,1703.1937333333333,7695.730733333334,9628.805933333333,7968.600000000001,8469.9076,9491.453233333334,12.5703,34.622733333333336,0.0,228.2003,0.5022,0.0,395.51750000000004,148.22636666666668,39.5974,-7260.1899,9432.893466666666,506.47360000000003,,-2277.7359333333334,137.3527,294.9316666666667,336.391,2294.9,308.1899,58.55976666666667,236.73333333333335,49.44116666666667,2167.69085,1347.0772,33.986666666666665,1059.3905,2604.9013333333332
Cyprus,1992,-0.922,9.11,82.64,206.22,24.97,0.0,0.0,111.91,0.34,133.96,78.06,180.62,91.99,253.1537,172.74720000000002,214.465,497.1644,1730.574275,1748.9034000000001,1.1483333333333334,10.00375,0.0,0.0,0.0,68.17046666666667,208.81173333333334,294.06326666666666,1596.6736666666668,179.64925,294.06326666666666,,0.0,0.0,19.20905,27.84776666666667,22.385900000000003,25.333675,33.55603333333334,0.0056,-57.1322,313.72025,214.32999999999998,,-72.9405,0.0,76.9994,40.772149999999996,77.751,0.00255,16.47073333333333,32.065,11.177266666666666,276.61695,,0.6438,74.8682,150.455
Czechoslovakia,1992,1.059,207.23,1350.46,5500.56,85.21,0.0,0.0,339.19,9.15,6.74,3.7,5046.75,237.42,7594.749966666666,4168.026,1055.7196000000001,12143.387266666667,62948.879475,65335.257150000005,39.266,641.989,418.9128,352.7953,66.1175,1497.225333333333,9235.241266666666,11043.899066666667,67315.13333333335,9225.58,10894.1853,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5860666666666666,-10349.2055,10776.586866666667,2869.8370000000004,,-3181.8369000000002,149.71376666666666,1808.2082666666665,1361.941,553.0285,449.1413,0.0,463.3966666666667,43.76853333333333,1099.4882,,0.04193333333333333,1544.95,4732.11
Democratic People's Republic of Korea,1992,0.795,47.12,308.18,3327.73,244.44,0.0,0.0,127.62,5.77,54.95,23.15,7889.41,257.49,6512.482366666667,4649.3455,33.78353333333333,5664.672825000001,41988.016275,42016.98765,63.14906666666667,492.3965,142.4758,120.0303,22.4455,4759.0454,1773.9312,7357.825099999999,43244.799999999996,1512.196,6591.120966666666,,0.0,0.0,0.0718,28.207399999999996,,4.914,129.7574,68.02806666666667,-2740.1124,6551.110866666667,2359.492,,-38.6285,766.7041333333333,409.6582,208.1575,326.056,2300.1124,0.0,490.25,,146.304,2951.158,3.1706,3600.29,2753.9166666666665
Democratic Republic of the Congo,1992,-0.297,71.97,7339.71,17515.69,4363.51,255.38,0.0,8495.42,4810.9,5.58,26.52,187013.3,3137.14,160376.075,1347.737,4289.662433333334,123789.008425,128840.7307,21186.49355,102.19866666666667,160.166,514.0477,493.6162,20.4315,459.7572666666667,2233.2614666666664,160150.94636666667,6340.5,1938.4064,17002.000066666667,,20073.028466666667,0.0,0.3717,0.0,0.0,884.2037,17.140333333333334,20295.444133333334,9.2465,16837.092133333335,56.35926666666668,,143538.98286666666,143148.94629999998,166.55453333333332,119.4885,1042.139,369227.7535,0.3692,3471.5,4.421233333333333,3675.7986499999997,370.6864,14130.4524,5.512,2700.3733333333334
Denmark,1992,1.44,76.78,506.87,2947.45,233.02,0.0,0.0,88.7,61.61,1.12,2.8,507.94,10.45,8844.773166666666,4545.5190999999995,1222.9039,11004.997725000001,22847.974374999998,22455.55165,8.314866666666665,478.51035,1864.43845,1283.58565,580.8528,1538.443533333333,6484.6888,10635.617066666666,18804.36666666667,4854.327450000001,10635.617066666666,,0.0,0.0,598.73045,104.82023333333332,910.87605,299.647275,214.628525,0.0168,-1038.00325,8452.437533333334,813.462,,1916.229175,0.0,2111.0374666666667,942.04885,414.142,5.071,1517.0829333333334,302.1,11.47936666666667,3028.284925,,0.0382,1688.6381000000001,1528.8100000000002
Djibouti,1992,0.369,1.06,70.28,1.35,29.14,0.86,0.0,24.36,93.9,23.36,1948.93,1.84,0.68,385.4982,171.1635,34.03706666666667,321.7892,737.1390666666666,737.1390666666666,0.0,0.3445,0.0,0.0,0.0,0.22966666666666666,385.2685333333333,385.4982,179.52133333333333,389.9392,385.4982,,0.0,0.0,2.3070333333333335,,,3.7667249999999997,2.0301666666666667,0.0,0.0,385.4982,1.8068,,0.0,0.0,11.429733333333333,3.021,167.798,0.0,0.0,15.211,0.15746666666666667,32.66555,,0.0,0.0,160.77433333333332
Dominica,1992,0.388,0.23,0.19,0.04,4.89,3.31,0.0,0.04,0.0,0.25,0.0,70.1,0.11,36.33553333333333,19.1595,9.821399999999999,36.151849999999996,54.412549999999996,50.7459,0.013066666666666666,0.0,0.0,0.0,0.0,7.380066666666667,24.066599999999998,35.646633333333334,21.189533333333333,26.7652,31.44666666666667,,0.0,0.0,0.922575,,,0.034675,1.4582,0.0,2.0667,31.44666666666667,0.10986666666666667,,4.888866666666667,4.199966666666667,0.8171333333333334,2.0405,6.095,12.5999,0.0,0.4532,,9.416875,,0.0,11.024,14.613066666666667
Dominican Republic,1992,0.143,28.46,834.3,920.01,89.84,19.26,0.0,181.74,214.96,2.01,0.47,2131.2,446.75,4037.9990666666667,1538.6165,2328.1651666666667,5407.7471000000005,6785.54845,6940.619049999999,13.171666666666667,34.98,0.0,0.0,0.0,516.3099333333333,3723.5501333333336,4246.993466666667,3696.776666666667,4111.968,4244.759866666666,,2.2336,0.0,78.11096666666667,0.0,0.0,539.0388,133.02803333333335,9.572533333333334,-649.0,4244.759866666666,150.91590000000002,,-206.76080000000002,2.2336,136.88813333333334,155.237,1112.788,0.0,0.0,120.045,64.6726,2222.502,484.1424,4.882133333333333,235.6115,1031.3709999999999
Ecuador,1992,0.855,46.01,1832.81,1390.62,400.37,197.47,12.3,3021.72,111.57,35.64,348.92,17176.91,1181.13,21360.71416666667,2982.8665,2395.3962666666666,18610.951975,26359.454825,17215.1641,46.92766666666666,131.4665,17.2886,16.5996,0.689,1505.296,7651.163333333334,21834.2032,11581.76,8365.0,9306.829366666667,,0.8833333333333333,0.0,223.09685000000002,,,0.2052,284.7476666666667,7.41,-1041.1382,9168.326533333333,277.62919999999997,,12192.387633333332,12527.373833333331,331.07933333333335,433.699,2181.4005,45181.97575,132.96963333333335,150.69666666666666,2.6562333333333332,2235.299575,1820.448,11.4432,235.6115,1682.5966666666666
Egypt,1992,-0.588,78.75,246.97,3826.02,855.18,2.17,0.0,104.95,1076.55,1207.08,90361.25,24.68,557.38,15317.690866666666,8887.782,7357.0009666666665,19612.573949999998,51180.37715,51180.3499,96.2102,781.7235,0.0,0.0,0.0,6023.9928666666665,9290.951333333333,15602.187066666665,40724.23333333334,9549.4672,15602.187066666665,489.2374,0.0,0.0,1281.6099333333334,32.395599999999995,,787.1701499999999,456.4373333333333,0.036333333333333336,0.0,15317.654533333334,4293.553,,0.036333333333333336,0.0,256.4078666666667,122.483,3879.8385,0.0,284.53253333333333,545.9,44.749233333333336,7910.933649999999,4006.24,2.7103333333333333,4103.737,6109.908
El Salvador,1992,0.441,15.15,99.52,313.51,52.16,39.64,0.0,88.96,1.71,0.0,1.26,1316.25,140.23,2411.168633333333,952.1715,1068.8095,2724.9009,3502.610325,3321.60355,22.831933333333335,58.512,0.0,0.0,0.0,267.88246666666663,1900.0096666666668,2419.6551999999997,1382.7466666666667,2167.4072,2169.826266666667,,1.7442666666666666,0.0,37.445475,0.0,,8.142925,61.10526666666667,4.2312666666666665,-32.9207,2169.826266666667,64.59179999999999,,241.34236666666666,249.82893333333334,56.7412,97.8115,499.7105,744.254,,74.2,22.846666666666668,910.1595,12.9528,1.8987999999999998,296.1375,762.1733333333333
Equatorial Guinea,1992,-0.208,1.03,22.79,29.38,30.61,40.9,0.0,13.18,0.96,0.0,0.0,2418.03,146.89,1289.9615333333334,6.8105,48.103199999999994,1010.4395750000001,1656.66835,698.5602,,,0.0,0.0,0.0,0.0,12.4784,1289.6378,888.974,10.5672,12.484,,0.17706666666666668,0.0,1.5282666666666669,,,5.59985,0.48436666666666667,0.25533333333333336,0.7364,12.484,0.6206499999999999,,1277.4775333333332,1277.1538,0.8932666666666668,0.6625,6.148,3830.9302,,8.268,0.0327,43.211225,,0.0056,0.0,23.61606666666667
Estonia,1992,1.615,12.43,316.37,793.23,290.1,0.0,0.0,122.46,182.05,2.94,0.62,2867.08,8.54,2299.0236666666665,1089.6485,63.09673333333333,3827.107225,8721.4895,8765.33935,1.0893333333333333,84.21209999999999,2453.0389,4025.0798,440.499,178.40966666666668,1676.5648,4602.958066666667,8191.82,1386.7393,4602.958066666667,20.368199999999998,0.0,0.0,51.817775,29.70493333333333,149.459425,63.270250000000004,25.0376,0.5069333333333333,-4298.58165,1896.7474000000002,167.76024999999998,,-574.6528249999999,0.0,244.6721,154.73510000000002,141.669,9.1191,903.7746666666667,79.235,7.3577,374.888675,,0.12768333333333334,229.10385000000002,861.3053333333334
Eswatini,1992,1.169,1.7,251.66,443.43,6.07,0.0,0.0,190.01,8.56,0.22,22.74,792.72,29.73,976.0772000000001,410.008,62.469366666666666,818.5482750000001,1753.8898666666664,1629.7932666666668,5.436333333333334,5.5385,3.1629,2.7654,0.3975,34.14426666666667,790.2678,970.3486333333334,499.46000000000004,785.9432,882.0366,,0.0,0.0,10.404166666666667,0.0,5.3204,13.830725000000001,16.98163333333333,25.397000000000002,28.3973,851.9806,5.8645,,124.09660000000001,88.31203333333333,21.569333333333333,10.9445,356.16,264.9361,29.134199999999996,36.04,7.432366666666667,90.7868,0.5852,27.284000000000002,36.9675,250.41633333333334
Ethiopia PDR,1992,0.087,30.67,13445.08,20206.15,887.92,0.0,0.0,52287.13,281.97,1576.93,12585.26,22601.92,1242.73,52883.37083333333,18677.4385,2457.544,56702.26440000001,64312.37856666666,53281.2272,78.1832,270.035,5816.3557,5513.0102,303.3455,368.9235333333333,38787.92013333333,54230.9095,7294.416666666667,38649.52,43692.10406666666,,246.67393333333334,0.0,0.8963000000000001,,,,11.478899999999998,959.3702,-6174.0612,41852.21946666667,130.1046,,11031.151366666667,10538.805433333333,1062.9184666666667,346.6995,17591.283,30876.3945,2.2145333333333332,705.96,1.4357333333333333,2471.3549000000003,,2493.1454666666664,166.0755,3577.2146666666667
Falkland Islands (Malvinas),1992,,0.02,1034.42,0.36,172.82,0.0,0.0,35.06,0.02,7.76,7.96,53.51,0.36,2540.5373,1046.326,0.12256666666666666,2541.9390333333336,2540.5373,697.8851333333333,,,6574.2657,5527.9397,1046.326,,,2541.2502333333337,,,2541.2502333333337,,0.0,0.0,0.0,,,,0.555,0.0056,0.0,697.8851333333333,,,1842.6521666666665,0.0,,,,0.0,0.7185333333333332,,0.011066666666666667,0.6888,,0.3344666666666667,,
Faroe Islands,1992,0.671,0.0,97.32,1.19,27.67,0.0,0.0,12.15,1.68,6.78,0.58,11.9,1.19,127.9461,51.6485,7.2011666666666665,195.14159999999998,127.9461,49.18273333333334,,0.0265,280.9956,236.2901,44.7055,0.0265,19.3614,247.30769999999998,,20.2216,247.30769999999998,,0.0,0.0,0.0146,,,1.962175,2.27665,0.0,0.0,49.18273333333334,,,78.76336666666667,0.0,1.2693333333333332,1.272,5.6445,0.0,119.36160000000001,,0.0182,9.660825,,0.0,0.0,
Fiji,1992,0.251,1.93,65.41,259.25,120.08,86.31,0.0,42.84,0.0,5.65,0.0,1289.02,125.54,-308.3061666666666,255.6985,33.945100000000004,564.1354249999999,105.41137500000002,824.1949500000001,3.3742666666666667,1.961,85.8547,82.3832,3.4715,63.220866666666666,583.9460666666666,680.4716,252.92233333333334,565.3564,677.533,,2.9385999999999997,0.0,4.2973,0.0,,26.6522,15.691433333333334,2.9385999999999997,-2966.3333,650.0719333333333,15.836666666666666,,-958.3780999999999,2.9385999999999997,71.4678,17.3575,186.0035,0.0,0.0,21.306,0.006733333333333333,53.781725,40.9276,0.5748666666666666,46.905,165.89166666666668
Finland,1992,1.165,33.1,695.18,2151.53,3395.09,0.0,0.0,780.48,3129.01,672.65,17.03,23056.14,1.98,-3630.1481333333336,3374.4895,1302.5048666666667,9235.21115,14901.088899999999,21365.256500000003,2.182733333333333,297.1624,6924.18635,10706.091,1571.14085,751.1384666666667,2901.1192666666666,9995.014266666667,17556.36666666667,2688.3136,9355.7199,,0.0,0.0,125.29050000000001,138.24716666666666,244.46224999999998,58.146474999999995,218.7494,0.41286666666666666,-34767.07855,4601.5187166666665,944.885,,-12504.280750000002,639.2943666666666,507.32373333333334,314.73995,248.729,1447.13255,798.2809000000001,231.4333333333333,15.650666666666666,1738.9504500000003,,0.2760666666666667,819.90035,4450.62
France,1992,0.647,655.79,11043.72,24458.67,519.59,0.0,27.19,1374.98,175.76,249.48,218.05,14640.79,1650.87,47859.792799999996,28275.288800000002,5017.969766666666,59748.55115,167786.72460000002,173953.13695000001,155.58276666666666,3752.8642499999996,3700.3918,3154.2061,546.1857,10664.360999999999,44697.5106,62736.87933333334,130056.66666666667,43208.87545,62736.87933333334,602.3951000000001,0.0,0.0,1619.0866749999998,945.7599,2443.347425,1170.9173999999998,2374.0518749999997,16.674933333333332,-35426.46275,54503.52043333333,21387.13,,-12123.4593,0.0,6257.491733333333,4100.06025,4669.194,2941.1643,4627.0948,2215.4,419.3246,12695.891650000001,212.9421,79.98713333333333,10999.35785,15806.066666666666
French Guiana,1992,0.541,3.76,11.74,2.64,55.51,89.75,0.0,8.62,21.96,0.0,0.0,8178.96,0.53,1262.2568666666666,12.4285,0.11673333333333334,1286.4313666666667,1262.2568666666666,60.36506666666667,0.26766666666666666,1.696,12.6668,12.1103,0.5565,40.2456,19.226733333333332,1276.9640333333334,,20.104,78.50726666666667,,1.2994666666666668,0.0,1.9561,,,,7.394333333333333,1.2994666666666668,-1.8052,60.36506666666667,,,1201.8918,1198.4567666666667,1.2465333333333333,1.219,5.6445,3591.4719,14.105433333333332,,,9.467333333333334,54.9584,0.5236,3.3125,
French Polynesia,1992,0.19,0.44,19.13,8.99,208.15,1.74,0.0,13.26,0.0,23.22,0.0,126.65,94.36,-9.789833333333334,9.9905,6.448266666666666,44.01383333333333,-9.789833333333334,29.31753333333333,0.0018666666666666666,0.0265,0.0,0.0,0.0,1.4858666666666667,27.831666666666667,29.321266666666663,,16.7552,29.31753333333333,,0.0037333333333333333,0.0,1.194,,,,5.9328,0.0037333333333333333,-117.3333,29.31753333333333,,,-39.107366666666664,0.0037333333333333333,11.485199999999999,2.067,5.6975,0.0,0.0,,1.1174666666666668,14.692566666666666,,0.0,2.1995,
